,price,direction,RSI,RSIRev,fair_value_mult,geomean,sharpe,weighted_sharpe,et,schwab,rollover,roth,simple,sim1,sim2,sim3,dm,fid,Owned,inEt,inFid,in_self_managed,currentlyActive,et_status,et_status_scaled,fid_status,fid_status_scaled,schwab_status,schwab_status_scaled,sim1_status,sim1_status_scaled,sim2_status,sim2_status_scaled,sim3_status,sim3_status_scaled,dm_status,dm_status_scaled,sharpe_capped,sharpe_scaled,weighted_sharpe_capped,weighted_sharpe_scaled,et_sharpe_adj_status,et_w_sharpe_adj_status,et_mean_sharpe_adj_status,fid_sharpe_adj_status,fid_w_sharpe_adj_status,fid_mean_sharpe_adj_status,schwab_sharpe_adj_status,schwab_w_sharpe_adj_status,schwab_mean_sharpe_adj_status,sim1_sharpe_adj_status,sim1_w_sharpe_adj_status,sim1_mean_sharpe_adj_status,sim2_sharpe_adj_status,sim2_w_sharpe_adj_status,sim2_mean_sharpe_adj_status,sim3_sharpe_adj_status,sim3_w_sharpe_adj_status,sim3_mean_sharpe_adj_status,dm_sharpe_adj_status,dm_w_sharpe_adj_status,dm_mean_sharpe_adj_status,et_norm,fid_norm,schwab_norm,sim1_norm,sim2_norm,sim3_norm,dm_norm,et_target,et_diff,et_bid_ask,et_nshares,up_down,exact_amt,fid_target,fid_diff,fid_bid_ask,fid_nshares,schwab_target,schwab_diff,schwab_bid_ask,schwab_nshares,sim1_target,sim1_diff,sim1_bid_ask,sim1_nshares,sim2_target,sim2_diff,sim2_bid_ask,sim2_nshares,sim3_target,sim3_diff,sim3_bid_ask,sim3_nshares,dm_target,dm_diff,dm_bid_ask,dm_nshares
EME,354.0199890136719,0.0,0.7747603833865815,0.2252396166134185,0.8379666401906275,0.971595655806182,0.8675387506557481,2.7843399722336435,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.8510887184742566,-1.053950034497219,0.8533696711789854,-1.0709286310376633,0.8572428527637513,-1.10073030098368,0.8214340575410999,-0.8649107584790267,0.8265251469846212,-0.8937544777459185,0.8254930112960901,-0.8878017359848812,0.8265251469846212,-0.8937544777459185,0.8675387506557481,2.0148891442765935,2.7843399722336435,4.476998081162272,0.477897196243042,0.20601190857075108,0.34195455240689654,0.47224647505311274,0.20083503741767558,0.33654075623539415,0.4624891326815435,0.19206091101539785,0.3272750218484707,0.5455692712242243,0.2734981666324714,0.40953371892834783,0.5346556567196612,0.26192535174230686,0.398290504230984,0.5368899748767,0.264272937905206,0.400581456390953,0.5346556567196612,0.26192535174230686,0.398290504230984,0.0,0.0,0.00640014539853711,0.003021573823559962,0.0006958625115875978,0.0010016435207524945,0.0006958625115875978,0.0,0.0,352.52748808165,0,1,0.0,0.0,0.0,352.0093369476238,0,96.39947448377261,96.39947448377261,341.4555049487449,0,297.6870602722442,297.6870602722442,353.79707241708127,1,136.38290112491174,136.38290112491174,352.02237629781007,0,196.96832435860605,196.96832435860605,353.73128867584944,1,13.798937321599292,13.798937321599292,341.4555049487449,0
ETN,324.29998779296875,0.0,0.7072683706070287,0.2927316293929712,0.9007148530579825,0.93734335839599,0.7914824488443555,2.347650998127928,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.8305750872904649,-0.9176534788314935,0.837388006186301,-0.9599295309017086,0.8383705099032612,-0.9662545953213924,0.7947250036108917,-0.7320003812741065,0.8125058543085586,-0.8172732743669862,0.7811312598498533,-0.6739674770507514,0.8125058543085586,-0.8172732743669862,0.7914824488443555,1.9388328424652008,2.347650998127928,4.040309107056556,0.5446751745110816,0.27766525559616334,0.4111702150536225,0.5296408936481746,0.26174881533823363,0.3956948544932041,0.5274275342602982,0.25944727486911207,0.3934374045647051,0.6159143761917492,0.35983573213655273,0.48787505416415095,0.5821044805504306,0.31944313578794925,0.45077380816918994,0.6400400401629716,0.39020810610251483,0.5151240731327432,0.5821044805504306,0.31944313578794925,0.45077380816918994,0.0,0.0,0.005051334534407497,0.0024586946172945275,0.0007004348222588793,0.0009409760341372296,0.0007004348222588793,0.0,0.0,322.36616943654815,0,1,0.0,0.0,0.0,320.7086254976279,0,76.08358314326996,76.08358314326996,311.1198875234029,0,242.23190147552378,242.23190147552378,324.788541426904,1,137.2790335990855,137.2790335990855,323.1783013225296,0,185.03835832370407,185.03835832370407,325.00267355134474,1,13.889606135218733,13.889606135218733,311.1198875234029,0
TDG,1259.1500244140625,0.0,0.702076677316294,0.297923322683706,0.8673550436854647,0.974937343358396,0.8914117120238882,2.9303079764669704,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.8276780282749806,-0.9004688741343643,0.833719661172967,-0.9368310152158965,0.8365820861965374,-0.9547856280669546,0.7864938090551757,-0.6962030120241482,0.8015155839826057,-0.7631958580965936,0.7791922548111253,-0.6661246334562361,0.8015155839826057,-0.7631958580965936,0.8914117120238882,2.0387621056447336,2.876163119254562,4.56882122818319,0.5265323369626289,0.25460497548020694,0.3905686562214179,0.5130690510586169,0.24092118699546922,0.3769951190270431,0.5065487658668545,0.23443824731486532,0.3704935065908599,0.6090010958766525,0.3472500787979656,0.47812558733730903,0.5806209851117929,0.3136463183756451,0.447133651743719,0.6221904178856201,0.3634864219551048,0.4928384199203625,0.5806209851117929,0.3136463183756451,0.447133651743719,0.0,0.0,0.007874234304882101,0.0035985792953586557,0.0008097415642325047,0.0013112957492483026,0.0008097415642325047,0.0,0.0,1251.0242898551783,0,1,0.0,0.0,0.0,1247.7041495209137,0,118.60231317967109,118.60231317967109,1206.8784152040814,0,354.533946263062,354.533946263062,1260.970155086253,0,158.7021887980397,158.7021887980397,1254.7177556263007,0,257.8599283245629,257.8599283245629,1261.086580014006,0,16.057156270777963,16.057156270777963,1206.8784152040814,0
DPZ,499.0700073242188,0.0,0.7128594249201278,0.2871405750798722,0.8514694201747418,0.962406015037594,0.8289492392842264,2.171464468768553,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.8252177974505212,-0.8862236719381987,0.8302649355297307,-0.9157919789140063,0.833286255133873,-0.9341544175622087,0.7875575732449555,-0.7007125267618669,0.8000320633974529,-0.7562443126955884,0.7828894505623959,-0.681168083208351,0.8000320633974529,-0.7562443126955884,0.8289492392842264,1.976299632905072,2.171464468768553,3.8641225776971817,0.5467745025193986,0.3018155423509666,0.4242950224351826,0.5358711644220554,0.2899903188361799,0.41293074162911764,0.5292097163659427,0.2828810226910919,0.40604536952851733,0.6204292209222337,0.38783418292399513,0.5041317019231144,0.5973969626497845,0.35978752399264413,0.4785922433212143,0.628744967751798,0.3982168818070425,0.5134809247794203,0.5973969626497845,0.35978752399264413,0.4785922433212143,0.0,0.0,0.0043422406268842206,0.0021483275025656924,0.0007883171935244107,0.0008183773609176231,0.0007883171935244107,0.0,0.0,495.471858626583,0,1,0.0,0.0,0.0,494.8241662754563,0,65.40315702974559,65.40315702974559,478.61583262331436,0,211.65436824817064,211.65436824817064,498.5786207852497,0,154.5032015221206,154.5032015221206,495.84628249210016,0,160.92992580021235,160.92992580021235,498.78386757014164,0,15.632311500966733,15.632311500966733,478.61583262331436,0
AEO,24.38999938964844,1.0,0.7196485623003195,0.2803514376996805,0.8884034948371724,0.7034252297410192,0.4496267845505817,1.1459558448285774,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.7605955138160136,-0.5956816312002392,0.7655533627474015,-0.6136688249748677,0.7599979199418813,-0.593549513942576,0.7654495990598815,-0.6132867904201843,0.7815358416164286,-0.6756168439946769,0.7383618256543679,-0.5210460826701303,0.7815358416164286,-0.6756168439946769,0.4496267845505817,1.5969771781714273,1.1459558448285774,2.838613953757206,0.7566563705565242,0.537146660816212,0.6469015156863681,0.7503120471444269,0.5271603878731078,0.6387362175087674,0.757411944262343,0.538342858382331,0.647877401322337,0.7504462413338048,0.5273705467749235,0.6389083940543641,0.7288664622916508,0.4941669873020605,0.6115167247968556,0.7835595418448922,0.5806450392690278,0.68210229055696,0.7288664622916508,0.4941669873020605,0.6115167247968556,0.0,0.0,0.001956408108498946,0.0009714143102319102,0.0005261988701030225,0.00042317070787996087,0.0005261988701030225,0.0,0.0,24.13524591349095,0,1,0.0,0.0,0.0,24.016936833307437,0,29.467567030304938,29.467567030304938,22.58576746525487,1,95.70425453931941,95.70425453931941,24.448835070628473,4,103.13032715266024,103.13032715266024,24.20763262070321,4,83.21446055592976,83.21446055592976,24.46598779365009,3,10.434511281089375,10.434511281089375,22.58576746525487,0
COF,146.2100067138672,0.0,0.6849041533546326,0.3150958466453674,0.8312152501985703,0.8851294903926483,0.4183982911207396,1.0310345170358075,0,0,0,292,0,0,0,0,0,292,292,0.0,1.0,1.0,1.0,0.7870217275804936,-0.6984367791543943,0.7921905145127454,-0.7207522172402265,0.7936767745196998,-0.7273231632864277,0.7560493425535146,-0.5796488780824716,0.7694181475569966,-0.62807409334064,0.7473661313406003,-0.5501668914303088,0.7694181475569966,-0.62807409334064,0.4183982911207396,1.5657486847415851,1.0310345170358075,2.723692625964436,0.7311373236886491,0.49667189073223844,0.6139046072104438,0.7238584469754853,0.4856896381040975,0.6047740425397914,0.7217289708021202,0.482502355449897,0.6021156631260086,0.7711335152109349,0.5594497684440651,0.6652916418275,0.7545710196511235,0.5329524634886009,0.6437617415698622,0.7813945395272182,0.5762227802554054,0.6788086598913118,0.7545710196511235,0.5329524634886009,0.6437617415698622,0.0,0.0029956673714715966,0.001534824667614915,0.0008748915552150393,0.0005215973602437329,0.00037111303917300014,0.0005215973602437329,0.0,0.0,144.54997925716762,0,1,0.0,663.7706674338863,371.7706674338863,138.4702961057091,3,23.117645329843185,23.117645329843185,138.4702961057091,0,86.19478137460389,86.19478137460389,146.5759870095002,1,102.22847189574604,102.22847189574604,145.54750032104576,1,72.97757331732186,72.97757331732186,146.63958454564013,0,10.343263448254993,10.343263448254993,138.4702961057091,0
RDY,74.55000305175781,1.0,0.728035143769968,0.2719648562300319,0.8474980142970612,0.6608187134502924,0.3430736657228196,1.74058603977104,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,1.0,0.7373694249584721,-0.517920703177774,0.740781001977798,-0.5287330814648664,0.7349270718987243,-0.5102968434890051,0.75147644617918,-0.5639425394255486,0.7633817957709701,-0.6057238842569287,0.7267803898124964,-0.4855354814104722,0.7633817957709701,-0.6057238842569287,0.3430736657228196,1.490424059343665,1.74058603977104,3.4332441486996688,0.8132784024811567,0.5278948814142516,0.6705866419477041,0.8097768325547791,0.5209010217003505,0.6653389271275647,0.815756474296379,0.5328826598235644,0.6743195670599718,0.7984784538397397,0.4987619767924741,0.6486202153161069,0.7852755631077268,0.4737081702213517,0.6294918666645393,0.8238571540323442,0.5494097548904862,0.6866334544614152,0.7852755631077268,0.4737081702213517,0.6294918666645393,0.0,0.008460414953329304,0.004441049779198923,0.0018961017741645943,0.00043889602221687806,0.0007622122739058488,0.00043889602221687806,0.0,0.0,73.6700695783961,0,1,0.0,1874.632455465281,1874.632455465281,72.34128124334653,26,66.89142796176246,66.89142796176246,72.34128124334653,1,186.80495532722952,186.80495532722952,74.89360048202333,2,86.0197406892301,86.0197406892301,74.4940269617951,1,149.88533473866033,149.88533473866033,74.95308280073904,2,8.70329785039377,8.70329785039377,72.34128124334653,0
SSNT,13.9399995803833,0.0,0.6238019169329073,0.3761980830670927,0.8737092930897538,0.8959899749373433,0.4054100855432694,0.2660584068002086,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.7703758857072085,-0.6316979599960454,0.7792553381787134,-0.6663781941945636,0.7798132519418959,-0.6686253539726202,0.7278489313927831,-0.4887266604324415,0.7507488229147975,-0.5614808298459678,0.7091269730839631,-0.43506657596624426,0.7507488229147975,-0.5614808298459678,0.4054100855432694,1.5527604791641147,0.2660584068002086,1.958716515728837,0.7573204719575344,0.6539765038323191,0.7056484878949267,0.7458511250088725,0.638905316828321,0.6923782209185967,0.7451139715119304,0.6379408246288312,0.6915273980703808,0.8064958763033406,0.7199555802326169,0.7632257282679787,0.7810853715092922,0.6855885439644199,0.733336957736856,0.8257656877271001,0.7464022194282809,0.7860839535776905,0.7810853715092922,0.6855885439644199,0.733336957736856,0.0,0.0,0.0004561666667115319,0.00031960890757176647,0.0005792842636630376,0.00015674424342424493,0.0005792842636630376,0.0,0.0,13.79999391118301,0,1,12.645707591897438,0.0,0.0,13.718793367170852,0,6.870816865825763,6.870816865825763,12.645707591897438,1,31.48803957394837,31.48803957394837,14.035907129748429,2,113.53459503677828,113.53459503677828,13.871735601709242,8,30.822992751889263,30.822992751889263,14.064446395633173,2,11.487193393186265,11.487193393186265,12.645707591897438,1
FNV,122.93000030517578,1.0,0.7511980830670927,0.2488019169329073,0.8959491660047657,0.4945697577276524,0.4884111773595144,0.5627159970416441,0,123,0,0,0,0,0,0,0,0,123,1.0,1.0,1.0,1.0,0.6735584447382548,-0.3440753425787949,0.6767207739605071,-0.3516810480720039,0.6635988474723746,-0.32064704568112823,0.7314070906283677,-0.4994746052625156,0.7465842266115572,-0.5475816699804311,0.6831412898905742,-0.36738767792205357,0.7465842266115572,-0.5475816699804311,0.4884111773595144,1.63576157098036,0.5627159970416441,2.2553741059702728,0.8442366803159831,0.7559032152898505,0.8000699478029167,0.8410827500530705,0.7512417506654013,0.7961622503592359,0.8540264335754124,0.770444754477477,0.8122355940264447,0.7820819933791143,0.6661565219903315,0.7241192576847229,0.763784507405157,0.6405956343583395,0.7021900708817483,0.8346067735831293,0.7417060857278953,0.7881564296555124,0.763784507405157,0.6405956343583395,0.7021900708817483,0.0064517945101225,0.001636517479271527,0.0009552320649974348,0.00048603252111596,0.0006500516218068355,0.0002419367979697024,0.0006500516218068355,1112.7840513404142,1112.7840513404142,118.37481249947534,9,1,0.0,362.61445774256987,362.61445774256987,117.71202979852768,3,14.387777674058682,-108.61222232594132,126.16120827232392,-1,47.88418250104236,47.88418250104236,123.29991115030676,0,127.40437167782363,127.40437167782363,122.30792679672156,1,47.575694056283055,47.575694056283055,123.50163731357596,0,12.890508449221597,12.890508449221597,117.71202979852768,0
ZBRA,297.2099914550781,1.0,0.6713258785942492,0.3286741214057508,0.7823669579030977,0.8375104427736006,0.5770009676945275,0.2975886503867359,0,594,0,4161,0,0,0,0,0,4161,4755,0.0,1.0,1.0,1.0,0.7541228563459246,-0.572981925441655,0.7580213933233326,-0.586551073908228,0.759584502603789,-0.5920789295060873,0.7284182190013551,-0.4904336368105694,0.7384740783954282,-0.5214006182327926,0.7228503906276396,-0.4739392005469856,0.7384740783954282,-0.5214006182327926,0.5770009676945275,1.724351361315373,0.2975886503867359,1.9902467593153643,0.7318426474582599,0.6741114973451021,0.7029770724016811,0.7264519667317565,0.6678452199424236,0.69714859333709,0.724267288610427,0.6653091671940207,0.6947882279022238,0.7655098194030833,0.7135197347855566,0.73951477709432,0.7527021910663187,0.6984731953892429,0.7255876932277808,0.7724204698655002,0.721666076349165,0.7470432731073327,0.7527021910663187,0.6984731953892429,0.7255876932277808,0.0,0.0008571210636358613,0.0004893296161478859,0.0003192223608604293,0.0007888098937809617,0.0001564173849562654,0.0007888098937809617,0.0,0.0,293.7228087649823,0,1,0.0,189.918221862441,-3971.081778137559,306.4178346245131,-13,7.370319720671399,-586.6296802793286,305.61766791558483,-2,31.449956786343236,31.449956786343236,298.03201865172423,0,154.59976641713143,154.59976641713143,295.5898411579935,1,30.758717624654395,30.758717624654395,298.05041053877386,0,15.642081735524954,15.642081735524954,279.2499294021967,0
PG,161.2899932861328,1.0,0.6589456869009584,0.3410543130990415,0.908657664813344,0.6044277360066834,0.5809159968598373,0.6695565163973958,0,0,0,0,0,0,161,161,0,0,0,0.0,1.0,1.0,1.0,0.700673388943173,-0.41226396538616317,0.7073410304451067,-0.43018057244580316,0.6985122957050859,-0.4065628006063761,0.7144544858794127,-0.44987096536265436,0.7372352640674228,-0.5174994220828257,0.6743708260847903,-0.3460212328051164,0.7372352640674228,-0.5174994220828257,0.5809159968598373,1.7282663904806828,0.6695565163973958,2.3622146253260246,0.7980712704897992,0.7016069505074686,0.7498391104986339,0.7902863846193233,0.6908842091571864,0.7405852968882549,0.8005645124614639,0.7050537679566613,0.7528091402090626,0.7818183365957299,0.6792888120858794,0.7305535743408047,0.7534190693532323,0.6409253511844257,0.697172210268829,0.8275260197083406,0.7427173630903079,0.7851216913993242,0.7534190693532323,0.6409253511844257,0.697172210268829,0.0,0.0018504164404268598,0.0010703477269935575,0.0005631788833508742,0.0007631736431645178,0.0002776634652560812,0.0007631736431645178,0.0,0.0,160.98279128020135,0,1,0.0,410.0095248857366,410.0095248857366,157.57103550523627,3,16.121658489299897,16.121658489299897,157.57103550523627,0,55.48468314257618,55.48468314257618,161.62637006997716,0,149.57528791050936,-11.42471208949064,163.8079510501515,0,54.60116933218643,-106.39883066781357,164.0921159969902,-1,15.133715485689136,15.133715485689136,157.57103550523627,0
DKS,207.1199951171875,0.0,0.6226038338658147,0.3773961661341852,0.812549642573471,0.9444444444444444,0.5797984874859125,0.8584463027559011,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.7642449453193687,-0.6088692368944255,0.7713851419424942,-0.6355405618327149,0.7746983106011587,-0.6483304819603477,0.7166842985982806,-0.4561727203993901,0.7340454720786529,-0.50756823952982,0.7081382702457143,-0.4323570077078748,0.7340454720786529,-0.50756823952982,0.5797984874859125,1.727148881106758,0.8584463027559011,2.5511044116845296,0.7169637541979015,0.5653998522546694,0.6411818032262855,0.706589697846793,0.5514519919077993,0.6290208448772961,0.7016683255496241,0.5448860484716715,0.6232771870106478,0.7793573412314504,0.6523214735150856,0.715839407373268,0.7577726800495913,0.6216667883132703,0.6897197341814307,0.7895666722266269,0.6670343480130845,0.7283005101198556,0.7577726800495913,0.6216667883132703,0.6897197341814307,0.0,0.0,0.00121478003570499,0.0007175654008235597,0.0007535291805656506,0.0003259093515493441,0.0007535291805656506,0.0,0.0,205.3870044998392,0,1,0.0,0.0,0.0,204.07841902797867,0,18.29710885663726,18.29710885663726,194.07206639955385,0,70.6949249621738,70.6949249621738,207.7789564636683,0,147.685058494323,147.685058494323,205.83307772796263,1,64.08848810727388,64.08848810727388,208.0193308422437,0,14.942466018034025,14.942466018034025,194.07206639955385,0
PEP,175.5800018310547,1.0,0.6717252396166135,0.3282747603833865,0.921366163621922,0.5396825396825397,0.5900971046965741,0.622289210862592,0,176,0,878,0,176,0,176,0,878,1054,0.0,1.0,1.0,1.0,0.6774682317586496,-0.3534910803852718,0.6834931794603519,-0.3682591219688202,0.6721181890249474,-0.34063883201014467,0.7087842162395148,-0.4341259245827045,0.731537498348765,-0.4998721358988222,0.6616365619446065,-0.31612036310673175,0.731537498348765,-0.4998721358988222,0.5900971046965741,1.7374474983174195,0.622289210862592,2.3149473197912207,0.8226088120078334,0.743255220543339,0.7829320162755862,0.8159251719332985,0.734098623983206,0.7750118979582523,0.8284699531626603,0.751316871188084,0.7898934121753721,0.7867705870814008,0.6946135525150482,0.7406920697982244,0.7587082929014115,0.6573188026925594,0.7080135477969854,0.8397674352325626,0.7669395444676792,0.8033534898501209,0.7587082929014115,0.6573188026925594,0.7080135477969854,0.0,0.001762066699341045,0.001033755203836152,0.0005313533240020134,0.000787654154428135,0.00026707550052313604,0.000787654154428135,0.0,0.0,175.05574672021507,0,1,0.0,390.4332637939272,-487.5667362060728,178.31243682813113,-3,15.570499135449053,-160.42950086455096,178.26192681837085,-1,52.3492121075114,-123.65078789248861,178.58382204952179,-1,154.37325172025098,154.37325172025098,175.13821689112262,1,52.51909758848915,-123.48090241151084,178.7648485299613,-1,15.619163451202702,15.619163451202702,171.0297716225003,0
CNQ,77.97000122070312,0.0,0.6717252396166135,0.3282747603833865,0.783558379666402,0.7009189640768588,0.4477947484686522,1.4684669786690137,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.7142031268017792,-0.44916456315192455,0.7177164690489843,-0.4591114952554923,0.7152248486380103,-0.452040927384869,0.7101942371006785,-0.4380045564885486,0.7208780807573398,-0.4682007111196384,0.6949058408084524,-0.3971591411093981,0.7208780807573398,-0.4682007111196384,0.4477947484686522,1.5951451420894975,1.4684669786690137,3.161125087597642,0.8107917747386894,0.5963329813365611,0.7035623780376252,0.8070344880154398,0.5895449698814103,0.698289728948425,0.8097034821724637,0.5943620921726652,0.7020327871725645,0.8150281067072525,0.6040419014392964,0.7095350040732744,0.8036164155139874,0.5834098661605692,0.6935131408372783,0.8307226359978079,0.633116026269719,0.7319193311337635,0.8036164155139874,0.5834098661605692,0.6935131408372783,0.0,0.0,0.003295633779585461,0.0014871585672703727,0.0005946719088182377,0.0006311056741670595,0.0005946719088182377,0.0,0.0,76.89881677835666,0,1,0.0,0.0,0.0,76.46208588092925,0,49.639085467593326,49.639085467593326,72.30096745593833,1,146.51565306711905,146.51565306711905,78.58935668886032,2,116.5504374665694,116.5504374665694,77.77751102291647,1,124.10385986474175,124.10385986474175,78.6606468012263,2,11.792330036542987,11.792330036542987,72.30096745593833,0
IBN,26.530000686645508,1.0,0.7048722044728435,0.2951277955271565,0.7577442414614773,0.639515455304929,0.5544868113539938,0.9544555268061592,0,0,0,0,0,0,0,27,0,0,0,0.0,1.0,1.0,1.0,0.6975765164445017,-0.4041096677410929,0.6991338566828686,-0.4081973769367923,0.6953080288175312,-0.39820110861148034,0.7100886846577669,-0.43771337926990256,0.7158128815630155,-0.4537023927648044,0.6955254484862392,-0.3987650830258513,0.7158128815630155,-0.4537023927648044,0.5544868113539938,1.7018372049748391,0.9544555268061592,2.6471136357347875,0.8066475111481188,0.6747664968282632,0.740707003988191,0.8048961915208672,0.6720867595970298,0.7384914755589485,0.8091856843895555,0.6786588047531994,0.7439222445713775,0.7923628325336686,0.6530505252330557,0.7227066788833622,0.7856551191188205,0.6429646060468227,0.7143098625828216,0.8089430703211363,0.6782863151244992,0.7436146927228178,0.7856551191188205,0.6429646060468227,0.7143098625828216,0.0,0.00297192452221969,0.0016870416331211174,0.0008207960340909008,0.0007460685169477088,0.0003725778651956195,0.0007460685169477088,0.0,0.0,26.258895465560943,0,1,25.828692108548612,658.5098006751786,658.5098006751786,25.828692108548612,25,25.410348787121897,25.410348787121897,25.828692108548612,1,80.86526186004609,80.86526186004609,26.701037053416076,3,146.2228343744885,146.2228343744885,26.503068483211834,6,73.26562422682653,46.26562422682653,26.714799472794436,2,14.794521233069768,14.794521233069768,25.828692108548612,1
