,price,sim1_direction,sim2_direction,sim3_direction,sim4_direction,sim5_direction,RSI,RSIRev,fair_value_mult,geomean,sharpe,et,rollover,roth,simple,fid,schwab,dm,sim1,sim2,sim3,sim4,sim5,owned,inEt,inFid,in_self_managed,currentlyActive,et_status,et_status_scaled,fid_status,fid_status_scaled,schwab_status,schwab_status_scaled,sim1_status,sim1_status_scaled,sim2_status,sim2_status_scaled,sim3_status,sim3_status_scaled,dm_status,dm_status_scaled,sharpe_capped,sharpe_scaled,weighted_sharpe_capped,weighted_sharpe_scaled,et_sharpe_adj_status,et_w_sharpe_adj_status,et_mean_sharpe_adj_status,fid_sharpe_adj_status,fid_w_sharpe_adj_status,fid_mean_sharpe_adj_status,schwab_sharpe_adj_status,schwab_w_sharpe_adj_status,schwab_mean_sharpe_adj_status,sim1_sharpe_adj_status,sim1_w_sharpe_adj_status,sim1_mean_sharpe_adj_status,sim2_sharpe_adj_status,sim2_w_sharpe_adj_status,sim2_mean_sharpe_adj_status,sim3_sharpe_adj_status,sim3_w_sharpe_adj_status,sim3_mean_sharpe_adj_status,dm_sharpe_adj_status,dm_w_sharpe_adj_status,dm_mean_sharpe_adj_status,et_norm,fid_norm,schwab_norm,sim1_norm,sim2_norm,sim3_norm,dm_norm,et_target,et_diff,et_bid_ask,et_nshares,qe,exact_amt,fid_target,fid_diff,DEL,fid_bid_ask,fid_nshares,qf,schwab_target,schwab_diff,schwab_bid_ask,schwab_nshares,sim1_target,sim1_diff,sim1_bid_ask,sim1_nshares,q1,sim2_target,sim2_diff,sim2_bid_ask,sim2_nshares,q2,sim3_target,sim3_diff,sim3_bid_ask,sim3_nshares,q3,dm_target,dm_diff,dm_bid_ask,dm_nshares,qd,sim4_status,sim4_status_scaled,sim5_status,sim5_status_scaled,sim4_sharpe_adj_status,sim5_sharpe_adj_status,sim4_norm,sim5_norm,sim4_target,sim4_diff,sim4_bid_ask,sim4_nshares,q4,sim5_target,sim5_diff,sim5_bid_ask,sim5_nshares,q5,up_down,et_sell_w,fid_sell_w,schwab_sell_w,sim1_sell_w,sim2_sell_w,sim3_sell_w,sim4_sell_w,sim5_sell_w,dm_sell_w,et_q,fid_q,schwab_q,sim1_q,sim2_q,sim3_q,sim4_q,sim5_q,dm_q,ltest,lt2,testy,sort_col,et_sort_col,fid_sort_col,schwab_sort_col,sim1_sort_col,sim2_sort_col,sim3_sort_col,sim4_sort_col,sim5_sort_col,dm_sort_col,currently_active
SAP,221.5399932861328,1.0,1.0,1.0,1.0,1.0,0.9316,0.0684,0.9817024661893397,0.9661087866108786,0.5247605530664645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.0,222.0,222.0,222.0,222.0,0.0,1,1,1,1,0.9704047936937651,-2.88908615879663,0.9723350247125567,-3.5790012839985463,0.9595595851720851,-3.084569182902841,0.9704047936937651,-2.88908615879663,0.972230677440392,-3.3205461725283114,0.9773059252642341,-3.1170777387200688,0.9704047936937651,-2.88908615879663,0.5247605530664645,1.5693626781302996,,,0.27198093638626114,,,0.19929939745273956,,,0.24904502934342168,,,0.27198093638626114,,,0.2239193775594278,,,0.2454229633354024,,,0.27198093638626114,,,0.0002225737041648575,0.00012208529226092902,0.00020239157512996569,0.0002225737041648575,0.0001517042855826376,0.00020116313694395804,0.0002225737041648575,45.13058317557184,45.13058317557184,211.67868375279104,0,,0.0,26.844327797054234,26.844327797054234,,211.67868375279104,0,,5.196517212896359,5.196517212896359,211.67868375279104,0,34.29885729466954,-187.70114270533045,222.82102140299742,-1,,23.03150312393339,-198.9684968760666,222.38297443883314,-1,,29.360423252880004,-192.63957674712,222.4889328076475,-1,,11.205707328231272,11.205707328231272,211.67868375279104,0,,0.9685063931936524,-2.338147608643803,0.9433456812176074,-12.386949412086192,0.34863419921782185,0.0037634411903298207,0.0003418094017309036,0.0001606636188032518,52.4374033428535,-169.5625966571465,223.59344819871674,-1,,28.273779903672985,-193.726220096327,217.05950981513084,-1,,1,,,,,,,,,,0.0,0.0,0.0,-0.1304190442648479,-0.17228167006081904,-0.1518152129566284,-0.08542084749698023,-1.0,0.0,,,,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-217.05950981513084,0.0,1.0
SBAC,190.9499969482422,1.0,1.0,1.0,1.0,1.0,0.7652,0.2348,0.9116945107398567,0.4338912133891213,0.3576249791156646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,573.0,0.0,1,1,1,1,0.8748935687555944,-0.9722475696498004,0.880367563337462,-1.2106921293952,0.6276695942856341,-0.24174342313815522,0.8748935687555944,-0.9722475696498004,0.8809174477582316,-1.1305063982143884,0.8969152894993744,-1.0906918112247246,0.8748935687555944,-0.9722475696498004,0.3576249791156646,1.4022271041794998,,,0.719873536700503,,,0.6641224633706884,,,0.9215260737043152,,,0.719873536700503,,,0.6823715435574201,,,0.6916182103256607,,,0.719873536700503,,,0.000400808225089229,0.00025926075168450336,0.00047196721632105704,0.000400808225089229,0.00029451120808074834,0.0003718603563578275,0.000400808225089229,81.27064698732198,81.27064698732198,183.3673901753927,0,,0.0,57.006707968186575,57.006707968186575,,183.3673901753927,0,,12.118023005454774,12.118023005454774,183.3673901753927,0,61.764996752189695,61.764996752189695,183.3673901753927,0,,44.71222274897595,-146.28777725102407,194.2446044655265,-1,,54.27424536869415,54.27424536869415,183.3673901753927,0,,20.179111822531674,20.179111822531674,183.3673901753927,0,,0.8692067879746217,-0.7809205783957964,0.7950864668007313,-11.325398610939917,0.7679740110295981,0.02173819988963133,0.000539458246664138,0.0006117216219839177,82.75895725427148,82.75895725427148,183.3673901753927,0,,107.65151831586326,-465.34848168413674,189.8640562554375,-2,,1,,,,,,,,,,0.0,0.0,0.0,0.0,-0.019969448693807332,0.0,0.0,-2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-379.728112510875,0.0,1.0
SBSW,12.09000015258789,1.0,1.0,1.0,1.0,1.0,0.8964,0.1036,0.7800318217979316,0.6476987447698744,0.3238945667763348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,1,1,1,1,0.8024668306710031,-0.5949634689241514,0.7983572801482398,-0.6921034364308246,0.7568557461520028,-0.5824617131810674,0.8024668306710031,-0.5949634689241514,0.7987677950732713,-0.6450778934110526,0.7885088501539022,-0.5117832027647972,0.8024668306710031,-0.5949634689241514,0.3238945667763348,1.36849669184017,,,0.8297360217590547,,,0.8048319918096424,,,0.8329966040023686,,,0.8297360217590547,,,0.8167933016490204,,,0.8516727195126684,,,0.8297360217590547,,,0.00042506486649079373,0.0002850262374457262,0.00038609266683859594,0.00042506486649079373,0.0003197792293090418,0.0004180138240645398,0.00042506486649079373,86.18909131317322,86.18909131317322,11.050088911106647,8,,22.100177822213293,62.67206808500017,62.67206808500017,,11.050088911106647,6,,9.91314578045778,9.91314578045778,11.050088911106647,1,65.50297238144017,65.50297238144017,11.050088911106647,6,,48.54837350516567,48.54837350516567,11.050088911106647,4,,61.010496190009974,61.010496190009974,11.050088911106647,6,,21.40033795673153,21.40033795673153,11.050088911106647,2,,0.806484688215469,-0.5115931375662967,0.8644914231695331,-11.822345039036174,0.8517235027719994,0.024506390844330248,0.0005566722789514426,0.0006301906224060418,85.39978325155323,85.39978325155323,11.050088911106647,8,,110.90171557187959,74.90171557187959,11.261280912023674,7,,1,,,,,,,,,,0.04424769116928246,0.04490692187993967,0.005300963239403501,0.03318576837696185,0.026007843035477582,0.02455519187176814,0.03271594230061597,7.0,0.011061922792320615,,,,0.007451804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.82896638416571,0.0,1.0
SBUX,107.8499984741211,1.0,1.0,1.0,1.0,1.0,0.628,0.372,0.6475735879077168,0.7623430962343096,0.4375467244238202,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1,1,1,1,0.6432943364755408,-0.2131929365783035,0.6441046563206929,-0.2559984110121919,0.6769294114449719,-0.3521858017495019,0.6432943364755408,-0.2131929365783035,0.6439631489763528,-0.23773731095426592,0.6459354626053525,-0.2039526930700759,0.6432943364755408,-0.2131929365783035,0.4375467244238202,1.4821488494876554,,,0.9195324729505339,,,0.9041738975662246,,,0.8705913081775761,,,0.9195324729505339,,,0.9106943411092397,,,0.9228819517576076,,,0.9195324729505339,,,0.0006188405069626672,0.00044061421021382403,0.0005596541562305671,0.0006188405069626672,0.0004907366808028239,0.0006106611508375484,0.0006188405069626672,125.48037997878365,17.480379978783645,104.10378498486214,0,,0.0,96.88302392511345,96.88302392511345,,104.10378498486214,1,,14.369434371236041,14.369434371236041,104.10378498486214,0,95.36401578127128,95.36401578127128,104.10378498486214,1,,74.50286162668888,74.50286162668888,104.10378498486214,1,,89.12800886414954,89.12800886414954,104.10378498486214,1,,31.156176467016905,31.156176467016905,104.10378498486214,0,,0.6425372417663289,-0.17773609323361225,0.632847298714339,-10.16374994352454,0.9324517220175572,0.018327290409100392,0.0007718213490726394,0.0006331794506267877,118.40606836733522,118.40606836733522,104.10378498486214,1,,111.427693213319,111.427693213319,104.60942552151862,1,,1,,,,,,,,,,0.0,0.0010239872881369864,0.0,0.0007101754407325084,0.0008831098284338332,0.0006499484532896343,0.0004935956068429267,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.60942552151862,0.0,1.0
SCCO,209.8000030517578,1.0,1.0,1.0,1.0,1.0,0.664,0.3359999999999999,0.7267303102625299,0.7184100418410042,0.8491145270810088,629.0,839.0,0.0,0.0,839.0,0.0,210.0,629.0,420.0,420.0,210.0,0.0,1468.0,1,1,1,1,0.7121727217945013,-0.34370280634308575,0.7146508761269497,-0.4164915436613024,0.7024366491715687,-0.4169533542389064,0.7121727217945013,-0.34370280634308575,0.7145054763112455,-0.38686234721756746,0.721037739525976,-0.34032764117994124,0.7121727217945013,-0.34370280634308575,0.8491145270810088,1.8937166521448439,,,0.8029454785728541,,,0.7664796844429137,,,0.7662536942777967,,,0.8029454785728541,,,0.7811191208089081,,,0.8046778388215742,,,0.8029454785728541,,,0.0012492949494515304,0.0009956491175135815,0.0013452810138235396,0.0012492949494515304,0.0011228786824013597,0.0013328065651262478,0.0012492949494515304,253.3156818259318,-375.6843181740682,220.0810025645488,-2,,-220.0810025645488,218.92507104179634,-620.0749289582036,,219.78726419915705,-3,,34.54084459804003,34.54084459804003,196.96802044864265,0,192.5177520451897,-436.4822479548103,220.0810025645488,-2,,170.47365393931204,-249.52634606068796,219.9569885068803,-1,,194.527513642947,-225.472486357053,220.06293486266293,-1,,62.89706873828311,-147.1029312617169,220.0810025645488,-1,,0.7097472817745546,-0.2839021280806929,0.6783033409111091,-10.489219751257632,0.8341990326399188,0.001233621826037401,0.0014264892337506312,0.0001055585496798063,218.83947877276,8.839478772760003,196.96802044864265,0,,18.576322522976604,18.576322522976604,199.43504261760052,0,,0,,,,,,,,,,-0.003691613096503522,-0.008131181528501933,0.0,-0.003691613096503522,-0.0023384761827294643,-0.0018097328648609818,0.0,0.0,-0.001845806548251761,,,,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,1.0
SCHW,110.16000366210938,0.0,0.0,0.0,0.0,0.0,0.624,0.376,0.5719968178202068,0.7326359832635984,0.5882032613156439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.5825740634510866,-0.11760640765882877,0.5808068874033114,-0.1371930827966167,0.6388784318615339,-0.2655257211329929,0.5825740634510866,-0.11760640765882877,0.5807926278415393,-0.12752559817595757,0.5760622967364203,-0.10118333500732575,0.5825740634510866,-0.11760640765882877,0.5882032613156439,1.632805386379479,0.0,0.0,0.9439685979043984,0.0,0.0,0.9349467362239576,0.0,0.0,0.8779310991571556,0.0,0.0,0.9439685979043984,0.0,0.0,0.9393888696916708,0.0,0.0,0.9516003318216437,0.0,0.0,0.9439685979043984,0.0,0.0,0.000884616249185177,0.0006711287740760178,0.0008393450098595356,0.000884616249185177,0.0007458788368321285,0.0009047592815493306,0.000884616249185177,179.3709070984566,179.3709070984566,104.9405437852218,2,0.0,0.0,147.5689697889796,147.5689697889796,0.0,104.9405437852218,1,0.0,21.550653916759607,21.550653916759607,104.9405437852218,0,136.3203555657895,136.3203555657895,104.9405437852218,1,0.0,113.23813756874551,113.23813756874551,104.9405437852218,1,0.0,132.05260094775943,132.05260094775943,104.9405437852218,1,0.0,44.536935858445126,44.536935858445126,104.9405437852218,0,0.0,0.5843762096515138,-0.10088411211613552,0.6106929208493829,-10.005122382573667,0.95173995027549,0.0074056814045634625,0.0010492830932226226,0.00036609808166782336,160.9718179240387,160.9718179240387,104.9405437852218,2,0.0,64.42638763732013,64.42638763732013,105.67794882966734,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004322270975754568,0.0002940928432381145,0.0,0.0002161135487877284,0.0002541059092208718,0.00015996980130007364,0.0003180501274206563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.67794882966734,0.0,1.0
SCNX,0.3939999938011169,0.0,0.0,0.0,0.0,0.0,0.452,0.548,0.5182975338106603,0.7317991631799163,0.5810848499943599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.5024443725872162,-0.0034099608824981276,0.5052324154023021,-0.008709547561788858,0.5491655769545832,-0.08914543956175512,0.5024443725872162,-0.0034099608824981276,0.5049235252785327,-0.007619217118699751,0.5120911031794827,-0.015811216125859267,0.5024443725872162,-0.0034099608824981276,0.5810848499943599,1.625686975058195,0.0,0.0,0.9983443681435297,0.0,0.0,0.9957767086536986,0.0,0.0,0.9576063570228852,0.0,0.0,0.9983443681435297,0.0,0.0,0.9963044356342248,0.0,0.0,0.9923462881190424,0.0,0.0,0.9983443681435297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38399479459223196,0,0.0,0.0,0.0,0.0,0.0,0.38399479459223196,0,0.0,0.0,0.0,0.38399479459223196,0,0.0,0.0,0.38399479459223196,0,0.0,0.0,0.0,0.38399479459223196,0,0.0,0.0,0.0,0.38399479459223196,0,0.0,0.0,0.0,0.38399479459223196,0,0.0,0.49978659434824846,0.0002496846466626982,0.4668194248365222,-8.974973763771983,1.0001213367409905,0.012762892880805987,0.0,0.0,0.0,0.0,0.38399479459223196,0,0.0,0.0,0.0,0.3869597203258437,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SE,119.36000061035156,0.0,0.0,0.0,0.0,0.0,0.5834464043419267,0.4165535956580732,0.5038202247191012,0.5445026178010471,0.6705513755935266,0.0,0.0,0.0,0.0,0.0,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.5191686760999785,-0.026769818424250358,0.5164679978244044,-0.027431657192192288,0.5420546295692068,-0.07610254538030682,0.5191686760999785,-0.026769818424250358,0.5165959398264003,-0.025701797567335177,0.5096458804252499,-0.012611650778199543,0.5191686760999785,-0.026769818424250358,0.6705513755935266,1.7151535006573617,0.0,0.0,0.9856614048520933,0.0,0.0,0.985309523746243,0.0,0.0,0.9597739224697883,0.0,0.0,0.9856614048520933,0.0,0.0,0.9862295066171014,0.0,0.0,0.9932190767722205,0.0,0.0,0.9856614048520933,0.0,0.0,0.0010929634148782383,0.0008611668769477658,0.0011226907922732596,0.0010929634148782383,0.0009535970377613297,0.0011353662678017054,0.0010929634148782383,221.61681896835475,221.61681896835475,111.6542930705776,2,0.0,-3699.2907685271402,189.35488054812623,189.35488054812623,0.0,111.6542930705776,2,0.0,28.825715808881327,28.825715808881327,111.6542930705776,0,168.42688733542826,168.42688733542826,111.6542930705776,2,0.0,144.77358414644095,144.77358414644095,111.6542930705776,1,0.0,165.71045111007348,165.71045111007348,111.6542930705776,1,0.0,55.02639313815004,-3644.97360686185,127.5617506388669,-29,0.0,0.5218705171801745,-0.025625286883067675,0.5618243074895445,-9.655218224055886,0.9862702167545155,0.005467055236165094,0.0012578837077482834,0.0003242448625145145,192.97349636254086,192.97349636254086,111.6542930705776,2,0.0,57.06100700282832,57.06100700282832,112.90166297970148,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2394474327104184e-05,2.351549425968609e-05,0.0,2.2394474327104184e-05,1.0321599971754319e-05,2.4852146148634554e-06,2.0520478994985006e-05,1.0,-0.00032471987774301066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.90166297970148,-0.0,0.0
SERV,5.03000020980835,1.0,1.0,1.0,1.0,1.0,0.5831960461285008,0.4168039538714991,0.7359098228663447,0.2535211267605634,0.4580936996255267,0.0,121.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,121.0,1,1,1,1,0.6957187461368922,-0.30943184519167355,0.7014269147336392,-0.38305590264784534,0.4182158472807839,0.15023831661361564,0.6957187461368922,-0.30943184519167355,0.7022812513915047,-0.3580844297009249,0.7195653560562499,-0.3372395046135521,0.6957187461368922,-0.30943184519167355,0.4580936996255267,1.5026958246893618,,,0.8815977141445672,,,0.855556093715061,,,1.0630968058221895,,,0.8815977141445672,,,0.8643014076036704,,,0.871669970772643,,,0.8815977141445672,,,0.000621915215017801,0.00044053258364745495,0.0007230913718790369,0.000621915215017801,0.0004921338641756263,0.0006072883629704471,0.000621915215017801,126.10382904318901,126.10382904318901,4.223798052031631,30,,29.566586364221415,96.86507573279658,-24.134924267203417,,5.940214887327015,-4,,18.56577655494476,18.56577655494476,4.405320108675901,4,95.83783173900765,95.83783173900765,4.223798052031631,23,,74.71497978203182,74.71497978203182,4.223798052031631,18,,88.635739351829,88.635739351829,4.223798052031631,21,,31.310975879260432,31.310975879260432,4.223798052031631,7,,0.6896981950828395,-0.24947983955388225,0.6125792178983924,-10.018628458074279,0.903387821164531,0.01690419007830788,0.0007788765880765269,0.0006145436720449706,119.4884213144854,119.4884213144854,4.223798052031631,28,,108.14814613302372,-117.85185386697628,4.820590913091034,-24,,1,,,,,,,,,,0.044881906321276796,-0.009170739034584723,0.0014107219861808136,0.03440946151297888,0.036063129035879056,0.03731781488924805,0.02723008327542599,-24.0,0.010472444808297919,,,,0.787057319,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-115.69418191418481,0.0,1.0
SHG,79.1500015258789,1.0,1.0,1.0,1.0,1.0,0.9016,0.0984,0.9463007159904536,0.8870292887029289,0.4665027697148851,0.0,0.0,158.0,0.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,1,1,1,1,0.9362236603549338,-1.7331437003188994,0.937910667495613,-2.1104641618430597,0.9101638402061456,-1.6945329717320199,0.9362236603549338,-1.7331437003188994,0.9378655550257331,-1.9610284201040953,0.9423707907696753,-1.7524397052580027,0.9362236603549338,-1.7331437003188994,0.4665027697148851,1.5111048947787202,0.0,0.0,0.4889412428225665,0.0,0.0,0.4184129775749915,0.0,0.0,0.49679746112710177,0.0,0.0,0.4889412428225665,0.0,0.0,0.4450391009739963,0.0,0.0,0.4850617199606868,0.0,0.0,0.4889412428225665,0.0,0.0,0.0003515652005445752,0.00022030849699626167,0.00034572932458465594,0.0003515652005445752,0.00025913167900476963,0.00034507583889544077,0.0003515652005445752,71.28579085452768,71.28579085452768,75.82984262959489,1,0.0,0.0,48.44181801362371,-109.5581819863763,0.0,79.93347934304651,-1,0.0,8.8767943282892,8.8767943282892,75.82984262959489,0,54.17659147335233,54.17659147335233,75.82984262959489,1,0.0,39.34095896887115,39.34095896887115,75.82984262959489,1,0.0,50.36495671239867,50.36495671239867,75.82984262959489,1,0.0,17.69991993832065,17.69991993832065,75.82984262959489,0,0.0,0.9345445695710956,-1.4248875295522456,0.9120273831977515,-12.162707266434222,0.5552970198849296,0.006596174185434853,0.0004867383873807849,0.000244804972988564,74.67113839551443,74.67113839551443,75.82984262959489,1,0.0,43.081078200282505,43.081078200282505,76.28609517434741,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046934173218048235,-0.06959467153787388,0.0,0.046934173218048235,0.06008800725712444,0.04798507688382431,0.031723507373023464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,76.28609517434741,0.0,1.0
SHOP,152.89999389648438,1.0,1.0,1.0,1.0,1.0,0.7032,0.2967999999999999,0.7319013524264121,0.6857740585774058,0.9050615083697822,0.0,0.0,0.0,0.0,0.0,0.0,764.0,1223.0,1070.0,1070.0,612.0,0.0,0.0,1,1,1,1,0.7254677853120886,-0.37326944614247703,0.7265399615983879,-0.4482966435640827,0.7057642246436915,-0.42589783365788264,0.7254677853120886,-0.37326944614247703,0.7265198876487385,-0.4167320199975757,0.7293933054587171,-0.3582677462564695,0.7254677853120886,-0.37326944614247703,0.9050615083697822,1.9496636334336173,0.0,0.0,0.7794116747025318,0.0,0.0,0.7413307994477342,0.0,0.0,0.7525005050761608,0.0,0.0,0.7794116747025318,0.0,0.0,0.7571196402595967,0.0,0.0,0.7872574787309471,0.0,0.0,0.7794116747025318,0.0,0.0,0.0013396479496481538,0.0010819548169418958,0.0014886426866436149,0.0013396479496481538,0.0012229591747290466,0.0014541481847919,0.0013396479496481538,271.6362808645131,271.6362808645131,142.70026170471516,2,0.0,-645.5042197557367,237.9021193274821,237.9021193274821,0.0,142.70026170471516,2,0.0,38.22173595925775,38.22173595925775,142.70026170471516,0,206.44125065216727,-1016.5587493478328,161.37605493893417,-6,0.0,185.66771495635768,-884.3322850436423,160.94028217539739,-5,0.0,212.23772320567645,-857.7622767943235,161.40129346580537,-5,0.0,67.44598560260891,-696.554014397391,161.37605493893417,-4,0.0,0.7243963512102215,-0.3110086420418257,0.7099228035736426,-10.715618265867638,0.8124937525254827,0.0007814525972836162,0.00151446247773816,7.447547499811881e-05,232.3355630085736,-379.66443699142644,161.59673451663727,-2,0.0,13.106285069409207,13.106285069409207,144.40158286641056,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004354064981984736,0.006280308769713194,0.0,-0.013062194945954208,-0.013567623163379674,-0.010027795156850783,-0.0030226992320218898,0.0,-0.008708129963969472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
SHW,344.8599853515625,0.0,0.0,0.0,0.0,0.0,0.3252,0.6748000000000001,0.2505966587112171,0.4732217573221757,0.6483220077358729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0.26375804665342567,0.3986517662911195,0.2614714280790105,0.48228098583139223,0.3301384964458698,0.335288012289279,0.26375804665342567,0.3986517662911195,0.26148918569037327,0.44833051352921055,0.25554601840433483,0.39256146207733966,0.26375804665342567,0.3986517662911195,0.6483220077358729,1.692924132799708,0.0,0.0,1.2335215512743711,0.0,0.0,1.2890433327773112,0.0,0.0,1.19305210559999,0.0,0.0,1.2335215512743711,0.0,0.0,1.266208329074051,0.0,0.0,1.229572863257138,0.0,0.0,1.2335215512743711,0.0,0.0,0.0013081230899739387,0.0010693367575758347,0.0013228849763330481,0.0013081230899739387,0.0011620004061314137,0.0013385398743248813,0.0013081230899739387,265.2440823477845,265.2440823477845,335.066686322827,1,0.0,0.0,235.12763834363602,235.12763834363602,0.0,335.1767700444754,1,0.0,33.96581377353424,33.96581377353424,334.70439096359655,0,201.5832344401555,201.5832344401555,335.066686322827,1,0.0,176.41305175422465,176.41305175422465,335.10060450638576,1,0.0,195.36430902836796,195.36430902836796,334.9857669450986,1,0.0,65.85883337185321,65.85883337185321,335.066686322827,0,0.0,0.26610108072637384,0.3296252921015633,0.3034516190839027,-7.805243937802652,1.1895006984609284,0.016422095403839935,0.001459601501926222,0.0009280676564817107,223.91927281332048,223.91927281332048,334.9175380598671,1,0.0,163.32247991510062,163.32247991510062,331.1947913728012,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024831754807348337,0.0036342960827265556,0.0,0.0024831754807348337,0.0031406288962713383,0.0024078828360671652,0.0016977005186412648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SJM,132.33999633789062,1.0,1.0,1.0,1.0,1.0,0.9744,0.0255999999999999,0.9824980111376292,1.0,0.2257412119820803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,1,1,1,1,0.9807452366926794,-3.597021938939979,0.9810617124416683,-4.323955912265369,0.9859780112990384,-5.293621449766815,0.9807452366926794,-3.597021938939979,0.9810259383172716,-4.016585836202158,0.9818242011383455,-3.458376087279873,0.9807452366926794,-3.597021938939979,0.2257412119820803,1.2703433370459154,0.0,0.0,0.4228569498663434,0.0,0.0,0.35534457088625965,0.0,0.0,0.28176105293002984,0.0,0.0,0.4228569498663434,0.0,0.0,0.38246519982767174,0.0,0.0,0.43712103321156437,0.0,0.0,0.4228569498663434,0.0,0.0,0.00016794431862920866,9.343431784302158e-05,9.625126999991133e-05,0.00016794431862920866,0.00011114852473502705,0.00016236436831929693,0.00016794431862920866,34.05355124586622,34.05355124586622,127.47004465718102,0,0.0,0.0,20.544501382783835,20.544501382783835,0.0,127.47004465718102,0,0.0,2.4713053445850663,2.4713053445850663,127.5108336059596,0,25.880407749547807,25.880407749547807,127.47004465718102,0,0.0,16.874392076820428,16.874392076820428,127.47004465718102,0,0.0,23.697615017651668,23.697615017651668,127.47004465718102,0,0.0,8.455333432399572,8.455333432399572,127.47004465718102,0,0.0,0.9804408212297372,-2.995340517273196,0.9763990076556628,-12.623614534715312,0.48833840060785844,0.04876855796862362,0.0002560458502135485,0.0009521451946830086,39.280310763604696,39.280310763604696,127.47004465718102,0,0.0,167.5596745008857,-97.4403254991143,131.33092709183455,-1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-131.33092709183455,0.0,1.0
